a,a,aed 0.008
refil,refilling,refills 0.500
refin,refine,refined 0.800
refin,refine,refinement 0.800
refin,refine,refinements 0.800
refin,refine,refiners 0.800
refin,refine,refining 0.800
refin,refined,refinement 0.800
refin,refined,refinements 0.800
refin,refined,refiners 0.800
refin,refined,refining 0.800
refin,refinement,refinements 0.800
refin,refinement,refiners 0.800
refin,refinement,refining 0.800
refin,refinements,refiners 0.800
refin,refinements,refining 0.800
refin,refiners,refining 0.800
refineri,refineries,refinery 0.556
refineri,refineries,refinerys 0.500
refineri,refinery,refinerys 0.571
refit,refit,refits 0.667
refit,refit,refitted 0.704
refit,refit,refitting 0.667
refit,refits,refitted 0.667
refit,refits,refitting 0.667
refit,refitted,refitting 0.667
reflect,reflect,reflected 0.862
reflect,reflect,reflecting 0.867
reflect,reflect,reflection 0.865
reflect,reflect,reflectional 0.857
reflect,reflect,reflections 0.865
reflect,reflect,reflective 0.860
reflect,reflect,reflects 0.863
reflect,reflected,reflecting 0.862
reflect,reflected,reflection 0.862
reflect,reflected,reflectional 0.861
reflect,reflected,reflections 0.865
reflect,reflected,reflective 0.868
reflect,reflected,reflects 0.863
reflect,reflecting,reflection 0.857
reflect,reflecting,reflectional 0.857
reflect,reflecting,reflections 0.860
reflect,reflecting,reflective 0.862
reflect,reflecting,reflects 0.857
reflect,reflection,reflectional 0.864
reflect,reflection,reflections 0.864
reflect,reflection,reflective 0.872
reflect,reflection,reflects 0.868
reflect,reflectional,reflections 0.864
reflect,reflectional,reflective 0.875
reflect,reflectional,reflects 0.865
reflect,reflections,reflective 0.862
reflect,reflections,reflects 0.872
reflect,reflective,reflects 0.869
reflex,reflex,reflexed 0.667
reflex,reflex,reflexes 0.667
reflex,reflex,reflexivity 0.667
reflex,reflexed,reflexes 0.667
reflex,reflexed,reflexivity 0.667
reflex,reflexes,reflexivity 0.667
reform,reform,reformation 0.859
reform,reform,reformator 0.857
reform,reform,reformed 0.865
reform,reform,reformer 0.857
reform,reform,reformers 0.859
reform,reform,reforming 0.857
reform,reform,reforms 0.868
reform,reformation,reformator 0.864
reform,reformation,reformed 0.860
reform,reformation,reformer 0.857
reform,reformation,reformers 0.863
reform,reformation,reforming 0.863
reform,reformation,reforms 0.864
reform,reformator,reformed 0.857
reform,reformator,reformer 0.857
reform,reformator,reformers 0.857
reform,reformator,reforming 0.878
reform,reformator,reforms 0.857
reform,reformed,reformer 0.857
reform,reformed,reformers 0.857
reform,reformed,reforming 0.857
reform,reformed,reforms 0.868
reform,reformer,reformers 0.857
reform,reformer,reforming 0.865
reform,reformer,reforms 0.861
reform,reformers,reforming 0.857
reform,reformers,reforms 0.866
reform,reforming,reforms 0.866
refract,refracting,refraction 0.500
refract,refracting,refractive 0.500
refract,refraction,refractive 0.500
refractor,refractor,refractors 0.200
refrain,refrain,refrained 0.500
refrain,refrain,refrains 0.500
refrain,refrained,refrains 0.500
refresh,refresh,refreshed 0.800
refresh,refresh,refresher 0.800
refresh,refresh,refreshing 0.800
refresh,refresh,refreshment 0.800
refresh,refresh,refreshments 0.800
refresh,refreshed,refresher 0.800
refresh,refreshed,refreshing 0.800
refresh,refreshed,refreshment 0.800
refresh,refreshed,refreshments 0.800
refresh,refresher,refreshing 0.800
refresh,refresher,refreshment 0.800
refresh,refresher,refreshments 0.800
refresh,refreshing,refreshment 0.800
refresh,refreshing,refreshments 0.800
refresh,refreshment,refreshments 0.800
refriger,refrigerants,refrigerated 0.750
refriger,refrigerants,refrigeration 0.750
refriger,refrigerants,refrigerator 0.750
refriger,refrigerants,refrigerators 0.750
refriger,refrigerated,refrigeration 0.875
refriger,refrigerated,refrigerator 0.750
refriger,refrigerated,refrigerators 0.750
refriger,refrigeration,refrigerator 0.750
refriger,refrigeration,refrigerators 0.750
refriger,refrigerator,refrigerators 0.750
refuel,refuel,refueled 0.800
refuel,refuel,refueling 0.750
refuel,refuel,refuelings 0.792
refuel,refuel,refuelling 0.750
refuel,refueled,refueling 0.750
refuel,refueled,refuelings 0.833
refuel,refueled,refuelling 0.750
refuel,refueling,refuelings 0.800
refuel,refueling,refuelling 0.800
refuel,refuelings,refuelling 0.812
refug,refuge,refuges 0.036
refund,refund,refunded 0.667
refund,refund,refunding 0.667
refund,refund,refunds 0.708
refund,refunded,refunding 0.667
refund,refunded,refunds 0.733
refund,refunding,refunds 0.667
refurbish,refurbish,refurbished 0.667
refurbish,refurbish,refurbishment 0.667
refurbish,refurbish,refurbishments 0.667
refurbish,refurbished,refurbishment 0.697
refurbish,refurbished,refurbishments 0.667
refurbish,refurbishment,refurbishments 0.667
refus,refusal,refusals 0.800
refus,refusal,refuse 0.804
refus,refusal,refused 0.814
refus,refusal,refuses 0.804
refus,refusal,refusing 0.814
refus,refusals,refuse 0.800
refus,refusals,refused 0.800
refus,refusals,refuses 0.800
refus,refusals,refusing 0.800
refus,refuse,refused 0.816
refus,refuse,refuses 0.805
refus,refuse,refusing 0.805
refus,refused,refuses 0.805
refus,refused,refusing 0.805
refus,refuses,refusing 0.810
refut,refutation,refute 0.500
refut,refutation,refuted 0.500
refut,refute,refuted 0.500
regain,regain,regained 0.667
regain,regain,regaining 0.667
regain,regain,regains 0.667
regain,regained,regaining 0.688
regain,regained,regains 0.686
regain,regaining,regains 0.667
regal,regal,regale 0.500
regal,regal,regality 0.500
regal,regale,regality 0.500
regard,regard,regarded 0.681
regard,regard,regarding 0.678
regard,regard,regards 0.673
regard,regarded,regarding 0.685
regard,regarded,regards 0.676
regard,regarding,regards 0.683
regenc,regencies,regency 0.143
regener,regenerate,regenerated 0.733
regener,regenerate,regenerates 0.667
regener,regenerate,regeneration 0.667
regener,regenerated,regenerates 0.667
regener,regenerated,regeneration 0.667
regener,regenerates,regeneration 0.667
regent,regent,regents 0.103
regift,regift,regifted 0.667
regift,regift,regifting 0.750
regift,regifted,regifting 0.667
regim,regime,regimes 0.061
regimen,regimen,regimens 0.286
regiment,regiment,regimental 0.536
regiment,regiment,regiments 0.595
regiment,regimental,regiments 0.571
region,region,regional 0.846
region,region,regionalism 0.834
region,region,regionally 0.834
region,region,regionals 0.834
region,region,regione 0.834
region,region,regions 0.849
region,regional,regionalism 0.833
region,regional,regionally 0.836
region,regional,regionals 0.834
region,regional,regione 0.834
region,regional,regions 0.848
region,regionalism,regionally 0.833
region,regionalism,regionals 0.833
region,regionalism,regione 0.833
region,regionalism,regions 0.833
region,regionally,regionals 0.833
region,regionally,regione 0.833
region,regionally,regions 0.834
region,regionals,regione 0.833
region,regionals,regions 0.833
region,regione,regions 0.834
regionalis,regionalisation,regionalised 0.333
regist,register,registered 0.705
regist,register,registering 0.667
regist,register,registers 0.677
regist,registered,registering 0.667
regist,registered,registers 0.668
regist,registering,registers 0.667
registr,registrant,registrating 0.667
registr,registrant,registration 0.667
registr,registrant,registrations 0.667
registr,registrating,registration 0.667
registr,registrating,registrations 0.667
registr,registration,registrations 0.677
regret,regret,regrets 0.667
regret,regret,regretted 0.686
regret,regret,regretting 0.667
regret,regrets,regretted 0.667
regret,regrets,regretting 0.667
regret,regretted,regretting 0.667
regroup,regroup,regrouped 0.833
regroup,regroup,regrouping 0.667
regroup,regroup,regroupment 0.667
regroup,regrouped,regrouping 0.667
regroup,regrouped,regroupment 0.667
regroup,regrouping,regroupment 0.667
regul,regulate,regulated 0.862
regul,regulate,regulates 0.857
regul,regulate,regulating 0.865
regul,regulate,regulation 0.867
regul,regulate,regulations 0.863
regul,regulate,regulator 0.863
regul,regulate,regulators 0.864
regul,regulated,regulates 0.868
regul,regulated,regulating 0.863
regul,regulated,regulation 0.875
regul,regulated,regulations 0.865
regul,regulated,regulator 0.871
regul,regulated,regulators 0.857
regul,regulates,regulating 0.867
regul,regulates,regulation 0.862
regul,regulates,regulations 0.857
regul,regulates,regulator 0.871
regul,regulates,regulators 0.857
regul,regulating,regulation 0.865
regul,regulating,regulations 0.857
regul,regulating,regulator 0.880
regul,regulating,regulators 0.867
regul,regulation,regulations 0.869
regul,regulation,regulator 0.867
regul,regulation,regulators 0.862
regul,regulations,regulator 0.857
regul,regulations,regulators 0.857
regul,regulator,regulators 0.884
regular,regular,regularity 0.668
regular,regular,regularized 0.667
regular,regular,regulars 0.671
regular,regularity,regularized 0.667
regular,regularity,regulars 0.667
regular,regularized,regulars 0.667
rehabilit,rehabilitate,rehabilitated 0.667
rehabilit,rehabilitate,rehabilitation 0.667
rehabilit,rehabilitate,rehabilitative 0.667
rehabilit,rehabilitated,rehabilitation 0.667
rehabilit,rehabilitated,rehabilitative 0.667
rehabilit,rehabilitation,rehabilitative 0.689
rehears,rehearsal,rehearsals 0.804
rehears,rehearsal,rehearse 0.750
rehears,rehearsal,rehearsed 0.771
rehears,rehearsal,rehearsing 0.769
rehears,rehearsals,rehearse 0.750
rehears,rehearsals,rehearsed 0.812
rehears,rehearsals,rehearsing 0.778
rehears,rehearse,rehearsed 0.750
rehears,rehearse,rehearsing 0.750
rehears,rehearsed,rehearsing 0.786
rei,rei,reis 0.007
reich,reich,reichs 0.053
reign,reign,reigned 0.689
reign,reign,reigning 0.675
reign,reign,reigns 0.676
reign,reigned,reigning 0.697
reign,reigned,reigns 0.667
reign,reigning,reigns 0.684
reiha,reiha,reihas 0.500
reimburs,reimbursable,reimbursed 0.500
reimburs,reimbursable,reimbursement 0.500
reimburs,reimbursed,reimbursement 0.500
rein,rein,reine 0.667
rein,rein,reines 0.667
rein,rein,reins 0.667
rein,reine,reines 0.667
rein,reine,reins 0.667
rein,reines,reins 0.667
reindeer,reindeer,reindeers 0.125
reinforc,reinforce,reinforced 0.840
reinforc,reinforce,reinforcement 0.841
reinforc,reinforce,reinforcements 0.833
reinforc,reinforce,reinforces 0.833
reinforc,reinforce,reinforcing 0.833
reinforc,reinforce,reinforcments 0.833
reinforc,reinforced,reinforcement 0.853
reinforc,reinforced,reinforcements 0.844
reinforc,reinforced,reinforces 0.833
reinforc,reinforced,reinforcing 0.850
reinforc,reinforced,reinforcments 0.833
reinforc,reinforcement,reinforcements 0.845
reinforc,reinforcement,reinforces 0.833
reinforc,reinforcement,reinforcing 0.854
reinforc,reinforcement,reinforcments 0.833
reinforc,reinforcements,reinforces 0.833
reinforc,reinforcements,reinforcing 0.833
reinforc,reinforcements,reinforcments 0.833
reinforc,reinforces,reinforcing 0.833
reinforc,reinforces,reinforcments 0.833
reinforc,reinforcing,reinforcments 0.833
reinstat,reinstate,reinstated 0.536
reinstat,reinstate,reinstatement 0.500
reinstat,reinstated,reinstatement 0.500
reintegr,reintegrated,reintegrating 0.500
reintegr,reintegrated,reintegration 0.500
reintegr,reintegrating,reintegration 0.500
reintroduc,reintroduce,reintroduced 0.500
reintroduc,reintroduce,reintroduces 0.500
reintroduc,reintroduced,reintroduces 0.500
reissu,reissue,reissued 0.543
reissu,reissue,reissues 0.538
reissu,reissued,reissues 0.500
reiter,reiter,reiterated 0.667
reiter,reiter,reiterating 0.667
reiter,reiter,reiteration 0.667
reiter,reiterated,reiterating 0.667
reiter,reiterated,reiteration 0.667
reiter,reiterating,reiteration 0.667
reject,reject,rejected 0.817
reject,reject,rejecting 0.811
reject,reject,rejection 0.806
reject,reject,rejections 0.800
reject,reject,rejects 0.820
reject,rejected,rejecting 0.807
reject,rejected,rejection 0.811
reject,rejected,rejections 0.800
reject,rejected,rejects 0.814
reject,rejecting,rejection 0.800
reject,rejecting,rejections 0.800
reject,rejecting,rejects 0.811
reject,rejection,rejections 0.800
reject,rejection,rejects 0.812
reject,rejections,rejects 0.800
rejoin,rejoin,rejoined 0.667
rejoin,rejoin,rejoining 0.667
rejoin,rejoin,rejoins 0.667
rejoin,rejoined,rejoining 0.684
rejoin,rejoined,rejoins 0.685
rejoin,rejoining,rejoins 0.762
rel,rel,relative 0.800
rel,rel,relatively 0.802
rel,rel,relatives 0.800
rel,rel,relativity 0.800
rel,rel,rels 0.800
rel,relative,relatively 0.807
rel,relative,relatives 0.808
rel,relative,relativity 0.805
rel,relative,rels 0.800
rel,relatively,relatives 0.804
rel,relatively,relativity 0.804
rel,relatively,rels 0.800
rel,relatives,relativity 0.800
rel,relatives,rels 0.800
rel,relativity,rels 0.800
relat,relatable,relate 0.857
relat,relatable,related 0.857
relat,relatable,relates 0.857
relat,relatable,relating 0.857
relat,relatable,relation 0.857
relat,relatable,relational 0.857
relat,relatable,relations 0.858
relat,relate,related 0.859
relat,relate,relates 0.865
relat,relate,relating 0.858
relat,relate,relation 0.860
relat,relate,relational 0.857
relat,relate,relations 0.858
relat,related,relates 0.860
relat,related,relating 0.885
relat,related,relation 0.864
relat,related,relational 0.858
relat,related,relations 0.876
relat,relates,relating 0.857
relat,relates,relation 0.863
relat,relates,relational 0.857
relat,relates,relations 0.860
relat,relating,relation 0.858
relat,relating,relational 0.858
relat,relating,relations 0.859
relat,relation,relational 0.857
relat,relation,relations 0.865
relat,relational,relations 0.858
relationship,relationship,relationships 0.107
relaunch,relaunch,relaunched 0.667
relaunch,relaunch,relaunches 0.667
relaunch,relaunch,relaunching 0.667
relaunch,relaunched,relaunches 0.667
relaunch,relaunched,relaunching 0.722
relaunch,relaunches,relaunching 0.667
relax,relax,relaxant 0.833
relax,relax,relaxants 0.833
relax,relax,relaxation 0.833
relax,relax,relaxed 0.833
relax,relax,relaxes 0.833
relax,relax,relaxing 0.833
relax,relaxant,relaxants 0.917
relax,relaxant,relaxation 0.833
relax,relaxant,relaxed 0.833
relax,relaxant,relaxes 0.833
relax,relaxant,relaxing 0.833
relax,relaxants,relaxation 0.833
relax,relaxants,relaxed 0.833
relax,relaxants,relaxes 0.833
relax,relaxants,relaxing 0.833
relax,relaxation,relaxed 0.833
relax,relaxation,relaxes 0.833
relax,relaxation,relaxing 0.833
relax,relaxed,relaxes 0.833
relax,relaxed,relaxing 0.833
relax,relaxes,relaxing 0.833
relay,relay,relayed 0.761
relay,relay,relayer 0.750
relay,relay,relayers 0.750
relay,relay,relays 0.750
relay,relayed,relayer 0.750
relay,relayed,relayers 0.750
relay,relayed,relays 0.750
relay,relayer,relayers 0.750
relay,relayer,relays 0.750
relay,relayers,relays 0.750
releas,release,released 0.736
releas,release,releases 0.694
releas,release,releasing 0.678
releas,released,releases 0.693
releas,released,releasing 0.679
releas,releases,releasing 0.675
releg,relegate,relegated 0.758
releg,relegate,relegating 0.750
releg,relegate,relegation 0.761
releg,relegate,relegations 0.750
releg,relegated,relegating 0.750
releg,relegated,relegation 0.807
releg,relegated,relegations 0.758
releg,relegating,relegation 0.750
releg,relegating,relegations 0.750
releg,relegation,relegations 0.761
relev,relevance,relevant 0.027
reli,relied,relies 0.675
reli,relied,rely 0.683
reli,relied,relying 0.667
reli,relies,rely 0.681
reli,relies,relying 0.667
reli,rely,relying 0.676
reliabl,reliability,reliable 0.503
reliabl,reliability,reliably 0.531
reliabl,reliable,reliably 0.500
relic,relic,relics 0.037
relief,relief,reliefs 0.030
reliev,relieve,relieved 0.667
reliev,relieve,reliever 0.667
reliev,relieve,relieving 0.708
reliev,relieved,reliever 0.667
reliev,relieved,relieving 0.681
reliev,reliever,relieving 0.667
religi,religious,religiously 0.010
religion,religion,religions 0.074
relinquish,relinquish,relinquished 0.500
relinquish,relinquish,relinquishing 0.500
relinquish,relinquished,relinquishing 0.500
reload,reload,reloaded 0.667
reload,reload,reloading 0.667
reload,reload,reloads 0.667
reload,reloaded,reloading 0.667
reload,reloaded,reloads 0.667
reload,reloading,reloads 0.667
reloc,relocate,relocated 0.686
reloc,relocate,relocating 0.704
reloc,relocate,relocation 0.686
reloc,relocated,relocating 0.674
reloc,relocated,relocation 0.673
reloc,relocating,relocation 0.667
reluct,reluctance,reluctant 0.550
reluct,reluctance,reluctation 0.500
reluct,reluctant,reluctation 0.500
remain,remain,remained 0.700
remain,remain,remaining 0.691
remain,remain,remains 0.693
remain,remained,remaining 0.697
remain,remained,remains 0.693
remain,remaining,remains 0.694
remaind,remaind,remainder 0.500
remaind,remaind,remainders 0.500
remaind,remainder,remainders 0.509
remak,remake,remakes 0.125
remand,remand,remanded 0.143
remark,remark,remarkable 0.837
remark,remark,remarkably 0.833
remark,remark,remarkeable 0.833
remark,remark,remarked 0.833
remark,remark,remarking 0.833
remark,remark,remarks 0.842
remark,remarkable,remarkably 0.837
remark,remarkable,remarkeable 0.833
remark,remarkable,remarked 0.833
remark,remarkable,remarking 0.833
remark,remarkable,remarks 0.841
remark,remarkably,remarkeable 0.833
remark,remarkably,remarked 0.833
remark,remarkably,remarking 0.833
remark,remarkably,remarks 0.833
remark,remarkeable,remarked 0.833
remark,remarkeable,remarking 0.833
remark,remarkeable,remarks 0.833
remark,remarked,remarking 0.833
remark,remarked,remarks 0.833
remark,remarking,remarks 0.839
remast,remaster,remastered 0.167
remedi,remedial,remediation 0.750
remedi,remedial,remedied 0.750
remedi,remedial,remedies 0.786
remedi,remedial,remedy 0.750
remedi,remediation,remedied 0.833
remedi,remediation,remedies 0.773
remedi,remediation,remedy 0.750
remedi,remedied,remedies 0.775
remedi,remedied,remedy 0.750
remedi,remedies,remedy 0.750
rememb,remember,remembered 0.678
rememb,remember,remembering 0.674
rememb,remember,remembers 0.678
rememb,remembered,remembering 0.686
rememb,remembered,remembers 0.673
rememb,remembering,remembers 0.667
remi,remi,remies 0.667
remi,remi,remy 0.667
remi,remi,remys 0.667
remi,remies,remy 0.667
remi,remies,remys 0.667
remi,remy,remys 0.667
remind,remind,reminded 0.750
remind,remind,reminder 0.750
remind,remind,reminding 0.750
remind,remind,reminds 0.750
remind,reminded,reminder 0.750
remind,reminded,reminding 0.750
remind,reminded,reminds 0.750
remind,reminder,reminding 0.750
remind,reminder,reminds 0.750
remind,reminding,reminds 0.750
reminer,remineralization,remineralize 0.833
reminer,remineralization,remineralized 0.833
reminer,remineralization,remineralizing 0.833
reminer,remineralize,remineralized 0.833
reminer,remineralize,remineralizing 0.833
reminer,remineralized,remineralizing 0.833
reminisc,reminisce,reminiscence 0.800
reminisc,reminisce,reminiscences 0.800
reminisc,reminisce,reminiscent 0.800
reminisc,reminisce,reminisces 0.800
reminisc,reminisce,reminiscing 0.800
reminisc,reminiscence,reminiscences 0.800
reminisc,reminiscence,reminiscent 0.800
reminisc,reminiscence,reminisces 0.800
reminisc,reminiscence,reminiscing 0.800
reminisc,reminiscences,reminiscent 0.800
reminisc,reminiscences,reminisces 0.800
reminisc,reminiscences,reminiscing 0.800
reminisc,reminiscent,reminisces 0.800
reminisc,reminiscent,reminiscing 0.800
reminisc,reminisces,reminiscing 0.800
remix,remix,remixed 0.822
remix,remix,remixer 0.815
remix,remix,remixers 0.804
remix,remix,remixes 0.834
remix,remix,remixing 0.804
remix,remixed,remixer 0.820
remix,remixed,remixers 0.812
remix,remixed,remixes 0.821
remix,remixed,remixing 0.811
remix,remixer,remixers 0.840
remix,remixer,remixes 0.807
remix,remixer,remixing 0.800
remix,remixers,remixes 0.800
remix,remixers,remixing 0.800
remix,remixes,remixing 0.816
remnant,remnant,remnants 0.077
remodel,remodel,remodeled 0.800
remodel,remodel,remodeling 0.844
remodel,remodel,remodelled 0.800
remodel,remodel,remodelling 0.800
remodel,remodel,remodels 0.800
remodel,remodeled,remodeling 0.800
remodel,remodeled,remodelled 0.800
remodel,remodeled,remodelling 0.800
remodel,remodeled,remodels 0.800
remodel,remodeling,remodelled 0.800
remodel,remodeling,remodelling 0.800
remodel,remodeling,remodels 0.800
remodel,remodelled,remodelling 0.800
remodel,remodelled,remodels 0.800
remodel,remodelling,remodels 0.800
remold,remold,remolded 0.500
remot,remote,remotely 0.508
remot,remote,remoteness 0.508
remot,remotely,remoteness 0.500
remov,removable,removal 0.805
remov,removable,remove 0.802
remov,removable,removed 0.801
remov,removable,removes 0.812
remov,removable,removing 0.800
remov,removal,remove 0.810
remov,removal,removed 0.807
remov,removal,removes 0.808
remov,removal,removing 0.814
remov,remove,removed 0.811
remov,remove,removes 0.804
remov,remove,removing 0.814
remov,removed,removes 0.803
remov,removed,removing 0.807
remov,removes,removing 0.810
renam,rename,renamed 0.667
renam,rename,renames 0.667
renam,rename,renaming 0.667
renam,renamed,renames 0.667
renam,renamed,renaming 0.671
renam,renames,renaming 0.667
rend,rend,rende 0.500
rend,rend,rending 0.500
rend,rende,rending 0.500
render,render,rendered 0.805
render,render,renderer 0.814
render,render,renderers 0.814
render,render,rendering 0.808
render,render,renders 0.821
render,rendered,renderer 0.807
render,rendered,renderers 0.807
render,rendered,rendering 0.810
render,rendered,renders 0.806
render,renderer,renderers 0.900
render,renderer,rendering 0.805
render,renderer,renders 0.800
render,renderers,rendering 0.805
render,renderers,renders 0.800
render,rendering,renders 0.810
rendit,rendition,renditions 0.083
renegado,renegadoes,renegados 0.500
renew,renew,renewable 0.800
renew,renew,renewables 0.800
renew,renew,renewal 0.807
renew,renew,renewed 0.800
renew,renew,renewing 0.800
renew,renewable,renewables 0.811
renew,renewable,renewal 0.800
renew,renewable,renewed 0.800
renew,renewable,renewing 0.800
renew,renewables,renewal 0.800
renew,renewables,renewed 0.800
renew,renewables,renewing 0.800
renew,renewal,renewed 0.810
renew,renewal,renewing 0.800
renew,renewed,renewing 0.800
renfield,renfield,renfields 0.333
renji,renji,renjie 0.500
renorm,renormalization,renormalized 0.500
renov,renovate,renovated 0.800
renov,renovate,renovating 0.800
renov,renovate,renovation 0.807
renov,renovate,renovations 0.800
renov,renovate,renovator 0.800
renov,renovated,renovating 0.811
renov,renovated,renovation 0.819
renov,renovated,renovations 0.807
renov,renovated,renovator 0.811
renov,renovating,renovation 0.807
renov,renovating,renovations 0.800
renov,renovating,renovator 0.800
renov,renovation,renovations 0.816
renov,renovation,renovator 0.807
renov,renovations,renovator 0.800
rent,rent,rented 0.667
rent,rent,renting 0.667
rent,rent,rents 0.689
rent,rented,renting 0.683
rent,rented,rents 0.667
rent,renting,rents 0.667
renumb,renumbered,renumbering 0.250
reopen,reopen,reopened 0.667
reopen,reopen,reopening 0.714
reopen,reopen,reopens 0.667
reopen,reopened,reopening 0.667
reopen,reopened,reopens 0.667
reopen,reopening,reopens 0.667
reorgan,reorganization,reorganizations 0.750
reorgan,reorganization,reorganize 0.773
reorgan,reorganization,reorganized 0.750
reorgan,reorganization,reorganizes 0.750
reorgan,reorganizations,reorganize 0.750
reorgan,reorganizations,reorganized 0.750
reorgan,reorganizations,reorganizes 0.750
reorgan,reorganize,reorganized 0.750
reorgan,reorganize,reorganizes 0.750
reorgan,reorganized,reorganizes 0.750
reorganis,reorganisation,reorganised 0.077
reorient,reorient,reorientation 0.500
reorient,reorient,reoriented 0.500
reorient,reorientation,reoriented 0.500
rep,rep,reps 0.037
repair,repair,repaired 0.683
repair,repair,repairing 0.667
repair,repair,repairs 0.694
repair,repaired,repairing 0.667
repair,repaired,repairs 0.689
repair,repairing,repairs 0.667
repar,reparation,reparations 0.500
repar,reparation,reparative 0.500
repar,reparations,reparative 0.500
repatri,repatriate,repatriated 0.500
repatri,repatriate,repatriation 0.500
repatri,repatriated,repatriation 0.500
repay,repay,repaying 0.722
repay,repay,repayment 0.704
repay,repay,repayments 0.667
repay,repaying,repayment 0.667
repay,repaying,repayments 0.667
repay,repayment,repayments 0.722
repeal,repeal,repealed 0.736
repeal,repeal,repealing 0.759
repeal,repeal,repeals 0.692
repeal,repealed,repealing 0.741
repeal,repealed,repeals 0.667
repeal,repealing,repeals 0.667
repeat,repeat,repeatability 0.857
repeat,repeat,repeatable 0.857
repeat,repeat,repeated 0.866
repeat,repeat,repeater 0.857
repeat,repeat,repeaters 0.857
repeat,repeat,repeating 0.866
repeat,repeat,repeats 0.862
repeat,repeatability,repeatable 0.857
repeat,repeatability,repeated 0.857
repeat,repeatability,repeater 0.857
repeat,repeatability,repeaters 0.857
repeat,repeatability,repeating 0.857
repeat,repeatability,repeats 0.857
repeat,repeatable,repeated 0.857
repeat,repeatable,repeater 0.857
repeat,repeatable,repeaters 0.857
repeat,repeatable,repeating 0.857
repeat,repeatable,repeats 0.857
repeat,repeated,repeater 0.857
repeat,repeated,repeaters 0.857
repeat,repeated,repeating 0.862
repeat,repeated,repeats 0.865
repeat,repeater,repeaters 0.878
repeat,repeater,repeating 0.857
repeat,repeater,repeats 0.866
repeat,repeaters,repeating 0.857
repeat,repeaters,repeats 0.857
repeat,repeating,repeats 0.863
repel,repel,repelled 0.667
repel,repel,repellent 0.704
repel,repel,repelling 0.667
repel,repelled,repellent 0.667
repel,repelled,repelling 0.667
repel,repellent,repelling 0.667
repent,repent,repentance 0.667
repent,repent,repented 0.667
repent,repent,repenting 0.667
repent,repentance,repented 0.667
repent,repentance,repenting 0.667
repent,repented,repenting 0.667
repetit,repetition,repetitions 0.667
repetit,repetition,repetitive 0.667
repetit,repetition,repetitively 0.667
repetit,repetitions,repetitive 0.708
repetit,repetitions,repetitively 0.667
repetit,repetitive,repetitively 0.667
replac,replace,replaced 0.812
replac,replace,replacement 0.814
replac,replace,replacements 0.803
replac,replace,replaces 0.805
replac,replace,replacing 0.807
replac,replaced,replacement 0.816
replac,replaced,replacements 0.800
replac,replaced,replaces 0.805
replac,replaced,replacing 0.811
replac,replacement,replacements 0.800
replac,replacement,replaces 0.805
replac,replacement,replacing 0.806
replac,replacements,replaces 0.800
replac,replacements,replacing 0.800
replac,replaces,replacing 0.807
replay,replay,replayed 0.500
replay,replay,replays 0.536
replay,replayed,replays 0.500
replenish,replenish,replenished 0.667
replenish,replenish,replenishing 0.667
replenish,replenish,replenishment 0.700
replenish,replenished,replenishing 0.667
replenish,replenished,replenishment 0.667
replenish,replenishing,replenishment 0.667
repli,replied,replies 0.500
repli,replied,reply 0.526
repli,replies,reply 0.542
replic,replicate,replicated 0.750
replic,replicate,replicates 0.750
replic,replicate,replicating 0.750
replic,replicate,replication 0.786
replic,replicated,replicates 0.750
replic,replicated,replicating 0.750
replic,replicated,replication 0.750
replic,replicates,replicating 0.833
replic,replicates,replication 0.750
replic,replicating,replication 0.750
repopul,repopulate,repopulation 0.500
report,report,reported 0.825
report,report,reporter 0.812
report,report,reporters 0.811
report,report,reporting 0.809
report,report,reports 0.820
report,reported,reporter 0.808
report,reported,reporters 0.809
report,reported,reporting 0.812
report,reported,reports 0.822
report,reporter,reporters 0.824
report,reporter,reporting 0.811
report,reporter,reports 0.811
report,reporters,reporting 0.823
report,reporters,reports 0.809
report,reporting,reports 0.815
repositori,repositories,repository 0.071
reppion,reppion,reppions 0.500
repres,represent,representative 0.809
repres,represent,representatives 0.807
repres,represent,represented 0.809
repres,represent,representing 0.810
repres,represent,represents 0.805
repres,representative,representatives 0.838
repres,representative,represented 0.809
repres,representative,representing 0.810
repres,representative,represents 0.805
repres,representatives,represented 0.809
repres,representatives,representing 0.821
repres,representatives,represents 0.804
repres,represented,representing 0.809
repres,represented,represents 0.804
repres,representing,represents 0.806
represent,representant,representation 0.800
represent,representant,representational 0.800
represent,representant,representations 0.800
represent,representant,representer 0.800
represent,representant,representers 0.800
represent,representation,representational 0.805
represent,representation,representations 0.815
represent,representation,representer 0.800
represent,representation,representers 0.800
represent,representational,representations 0.800
represent,representational,representer 0.800
represent,representational,representers 0.800
represent,representations,representer 0.800
represent,representations,representers 0.800
represent,representer,representers 0.900
repress,repressed,repressing 0.750
repress,repressed,repression 0.750
repress,repressed,repressions 0.786
repress,repressed,repressive 0.750
repress,repressing,repression 0.750
repress,repressing,repressions 0.750
repress,repressing,repressive 0.750
repress,repression,repressions 0.750
repress,repression,repressive 0.750
repress,repressions,repressive 0.750
repriev,reprieve,reprieved 0.500
repriev,reprieve,reprieves 0.500
repriev,reprieved,reprieves 0.500
reprint,reprint,reprinted 0.695
reprint,reprint,reprinting 0.667
reprint,reprint,reprints 0.690
reprint,reprinted,reprinting 0.667
reprint,reprinted,reprints 0.676
reprint,reprinting,reprints 0.667
